,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),area
1265,5,True,True,True,Dezashib,14500000000.0,483333.33,245.0
1266,2,True,True,True,Pardis,790000000.0,26333.33,100.0
1267,3,True,True,True,Pasdaran,10750000000.0,358333.33,185.0
1268,2,True,True,True,Central Janatabad,3500000000.0,116666.67,62.0
1269,2,True,True,True,Central Janatabad,2999000000.0,99966.67,79.0
1270,5,True,True,False,Mirdamad,56000000000.0,1866666.67,400.0
1271,3,True,True,True,Southern Chitgar,5000000000.0,166666.67,200.0
1272,2,True,True,True,Pardis,860000000.0,28666.67,105.0
1273,3,True,True,True,Shahrake Apadana,5700000000.0,190000.0,128.0
1274,3,True,True,True,Punak,6670000000.0,222333.33,115.0
1275,4,True,True,True,Elahieh,31668000000.0,1055600.0,377.0
1276,2,True,True,False,Central Janatabad,2400000000.0,80000.0,77.0
1277,3,True,True,True,Punak,11400000000.0,380000.0,190.0
1278,1,True,True,True,Shahran,1880000000.0,62666.67,65.0
1279,2,True,True,True,Punak,4700000000.0,156666.67,97.0
1280,3,True,True,True,Yousef Abad,7800000000.0,260000.0,130.0
1281,3,True,True,True,Dorous,8600000000.0,286666.67,133.0
1282,3,True,True,True,Northern Janatabad,4400000000.0,146666.67,143.0
1283,2,True,True,True,Central Janatabad,4150000000.0,138333.33,76.0
1284,3,True,True,True,West Ferdows Boulevard,5000000000.0,166666.67,155.0
1285,2,True,True,True,Pardis,760000000.0,25333.33,97.0
1286,2,True,True,True,Ekbatan,4200000000.0,140000.0,96.0
1287,3,True,True,True,Gheitarieh,14000000000.0,466666.67,190.0
1288,3,True,True,True,Heravi,9100000000.0,303333.33,147.0
1289,2,True,True,True,East Ferdows Boulevard,2800000000.0,93333.33,85.0
1290,2,True,True,True,Ekbatan,3600000000.0,120000.0,76.0
1291,2,True,True,True,Niavaran,7000000000.0,233333.33,103.0
1292,3,True,True,True,Niavaran,19858000000.0,661933.33,194.0
1293,2,True,True,True,Saadat Abad,6200000000.0,206666.67,95.0
1294,2,False,True,False,Northern Janatabad,3200000000.0,106666.67,79.0
1295,2,True,True,True,Parand,705500000.0,23516.67,83.0
1296,2,True,True,True,Southern Program Organization,2500000000.0,83333.33,70.0
1297,2,True,True,True,Niavaran,4600000000.0,153333.33,87.0
1298,2,False,True,True,Pardis,500000000.0,16666.67,87.0
1299,3,True,True,True,Andisheh,1554000000.0,51800.0,84.0
1300,2,True,True,True,Tarasht,3100000000.0,103333.33,91.0
1301,2,True,True,True,Gheitarieh,12000000000.0,400000.0,145.0
1302,2,True,True,True,North Program Organization,2450000000.0,81666.67,68.0
1303,3,True,True,True,Garden of Saba,5588000000.0,186266.67,127.0
1304,1,True,True,True,Ekbatan,3100000000.0,103333.33,68.0
1305,2,True,True,True,Pardis,539000000.0,17966.67,105.0
1306,2,True,True,True,Shahran,3190000000.0,106333.33,89.0
1307,2,True,True,True,Ostad Moein,2600000000.0,86666.67,82.0
1308,1,True,True,False,Punak,2250000000.0,75000.0,65.0
1309,2,True,True,True,Gholhak,4900000000.0,163333.33,80.0
1310,3,True,True,True,Niavaran,14500000000.0,483333.33,145.0
1311,3,True,True,True,Niavaran,20000000000.0,666666.67,235.0
1312,3,True,True,True,Kamranieh,33490000000.0,1116333.33,192.0
1313,3,True,True,True,Kamranieh,13120000000.0,437333.33,160.0
1314,3,True,True,True,Niavaran,18400000000.0,613333.33,160.0
1315,2,True,True,True,Pardis,800000000.0,26666.67,106.0
1316,2,False,True,True,Shahrake Qods,620000000.0,20666.67,75.0
1317,2,True,True,True,Shahrake Qods,800000000.0,26666.67,100.0
1318,1,True,True,True,Ekbatan,2850000000.0,95000.0,58.0
1319,2,True,True,True,Pardis,770000000.0,25666.67,97.0
1320,1,False,True,False,Pirouzi,790000000.0,26333.33,44.0
1321,2,True,True,True,Gheitarieh,9000000000.0,300000.0,108.0
1322,2,True,True,True,Amirabad,550000000.0,18333.33,87.0
1323,3,True,True,True,Zaferanieh,43197000000.0,1439900.0,231.0
1324,3,True,True,True,Persian Gulf Martyrs Lake,1750000000.0,58333.33,120.0
1325,2,True,True,True,Saadat Abad,5700000000.0,190000.0,103.0
1326,2,False,False,False,Parand,455000000.0,15166.67,78.0
1327,2,True,True,True,Gheitarieh,7200000000.0,240000.0,85.0
1328,3,True,True,True,Velenjak,19500000000.0,650000.0,195.0
1329,3,True,True,True,Amirabad,5500000000.0,183333.33,142.0
1330,2,True,True,True,Persian Gulf Martyrs Lake,1315000000.0,43833.33,90.0
1331,2,True,True,True,Gheitarieh,7300000000.0,243333.33,85.0
1332,4,True,True,True,Niavaran,80500000000.0,2683333.33,350.0
1333,4,True,True,True,Niavaran,21000000000.0,700000.0,210.0
1334,2,True,True,True,Pardis,890000000.0,29666.67,87.0
1335,2,True,True,True,Southern Janatabad,4400000000.0,146666.67,85.0
1336,2,True,True,True,Southern Janatabad,3990000000.0,133000.0,92.0
1337,2,True,True,True,Shahr-e-Ziba,4150000000.0,138333.33,90.0
1338,2,True,True,True,Shahr-e-Ziba,3050000000.0,101666.67,87.0
1339,2,True,True,True,West Ferdows Boulevard,3450000000.0,115000.0,108.0
1340,2,True,True,False,Southern Janatabad,3400000000.0,113333.33,85.0
1341,2,True,True,True,Southern Janatabad,2200000000.0,73333.33,68.0
1342,2,True,True,True,Zaferanieh,17250000000.0,575000.0,138.0
1343,2,True,True,True,Parand,210000000.0,7000.0,78.0
1344,2,True,True,True,Qazvin Imamzadeh Hassan,1712000000.0,57066.67,94.0
1345,3,True,True,True,Aqdasieh,16000000000.0,533333.33,168.0
1346,2,True,True,True,Niavaran,6200000000.0,206666.67,100.0
1347,2,True,True,True,Ajudaniye,6300000000.0,210000.0,100.0
1348,1,False,True,False,Parastar,1030000000.0,34333.33,44.0
1349,3,False,False,False,Lavasan,27000000000.0,900000.0,300.0
1350,4,True,True,True,Velenjak,30800000000.0,1026666.67,280.0
1351,2,True,True,True,West Ferdows Boulevard,2760000000.0,92000.0,65.0
1352,3,True,True,True,Ajudaniye,13500000000.0,450000.0,180.0
1353,2,True,True,False,Islamshahr,2800000000.0,93333.33,176.0
1354,2,True,True,True,Central Janatabad,3859000000.0,128633.33,83.0
1355,4,True,True,True,Farmanieh,37000000000.0,1233333.33,300.0
1356,2,False,True,False,Pirouzi,1380000000.0,46000.0,68.0
1357,3,True,True,True,Aqdasieh,35000000000.0,1166666.67,220.0
1358,3,True,True,True,Andisheh,1484000000.0,49466.67,140.0
1359,4,True,True,True,Farmanieh,36000000000.0,1200000.0,290.0
1360,2,False,True,True,Kahrizak,862500000.0,28750.0,75.0
1361,3,True,True,True,East Ferdows Boulevard,8000000000.0,266666.67,133.0
1362,2,True,True,True,Abazar,5655000000.0,188500.0,87.0
1363,2,False,True,True,Pirouzi,1500000000.0,50000.0,60.0
1364,2,True,True,True,Pardis,535000000.0,17833.33,110.0
1365,3,True,True,True,West Ferdows Boulevard,8642000000.0,288066.67,149.0
1366,3,True,True,True,Velenjak,42840000000.0,1428000.0,238.0
1367,2,True,True,True,Punak,3500000000.0,116666.67,90.0
1368,2,True,True,True,Qazvin Imamzadeh Hassan,1850000000.0,61666.67,100.0
1369,2,True,True,True,Central Janatabad,4512000000.0,150400.0,94.0
1370,2,True,True,True,Parastar,3360000000.0,112000.0,80.0
1371,2,False,False,False,Parastar,1280000000.0,42666.67,55.0
1372,3,True,True,True,Saadat Abad,6800000000.0,226666.67,114.0
1373,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0,75.0
1374,3,True,True,True,Heravi,7600000000.0,253333.33,146.0
1375,2,True,True,False,Punak,2280000000.0,76000.0,70.0
1376,2,True,True,True,Amirabad,4730000000.0,157666.67,86.0
1377,1,False,True,True,Persian Gulf Martyrs Lake,2100000000.0,70000.0,69.0
1378,1,True,True,True,West Ferdows Boulevard,3300000000.0,110000.0,60.0
1379,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67,101.0
1380,2,True,True,True,Hashemi,2300000000.0,76666.67,97.0
1381,2,True,True,True,Hakimiyeh,3570000000.0,119000.0,105.0
1382,2,True,True,False,Saadat Abad,12500000000.0,416666.67,110.0
1383,2,True,True,True,Punak,2700000000.0,90000.0,75.0
1384,2,True,True,True,Punak,6490000000.0,216333.33,110.0
1385,3,True,True,False,Mirdamad,9238000000.0,307933.33,149.0
1386,2,True,True,True,Railway,5000000000.0,166666.67,105.0
1387,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67,110.0
1388,2,True,True,True,Pirouzi,1800000000.0,60000.0,69.0
1389,3,True,True,True,Kook,13000000000.0,433333.33,190.0
1390,2,True,True,True,Yousef Abad,8600000000.0,286666.67,160.0
1391,2,False,True,True,Pirouzi,2000000000.0,66666.67,67.0
1392,2,True,True,True,Narmak,5500000000.0,183333.33,121.0
1393,2,True,True,True,Gisha,7350000000.0,245000.0,105.0
1394,2,True,True,False,West Ferdows Boulevard,2400000000.0,80000.0,83.0
1395,1,False,True,True,Pirouzi,1380000000.0,46000.0,62.0
1396,1,True,True,True,Pirouzi,1750000000.0,58333.33,55.0
1397,2,True,True,True,Pirouzi,2450000000.0,81666.67,88.0
1398,2,True,False,True,Air force,3000000000.0,100000.0,86.0
1399,1,True,True,True,Narmak,2250000000.0,75000.0,62.0
1400,1,True,True,False,Araj,3100000000.0,103333.33,65.0
1401,2,True,True,True,Niavaran,14850000000.0,495000.0,135.0
1402,4,True,True,True,Mahmoudieh,17000000000.0,566666.67,226.0
1403,2,True,True,True,Tenant,2030000000.0,67666.67,70.0
1404,1,True,True,True,Kamranieh,7100000000.0,236666.67,85.0
1405,3,True,True,True,Punak,9350000000.0,311666.67,170.0
1406,3,True,True,True,Niavaran,14000000000.0,466666.67,170.0
1407,5,True,True,False,North Program Organization,60000000000.0,2000000.0,574.0
1408,4,True,True,True,Niavaran,38000000000.0,1266666.67,360.0
1409,2,True,True,True,Saadat Abad,7300000000.0,243333.33,120.0
1410,3,True,True,True,Punak,6660000000.0,222000.0,120.0
1411,2,True,False,True,Tenant,2330000000.0,77666.67,97.0
1412,3,True,True,True,Pasdaran,11456000000.0,381866.67,150.0
1413,2,True,True,True,Pasdaran,10500000000.0,350000.0,140.0
1414,2,True,True,True,Punak,3300000000.0,110000.0,85.0
1415,3,True,True,True,Velenjak,46000000000.0,1533333.33,240.0
1416,3,True,True,True,Pardis,670000000.0,22333.33,120.0
1417,2,True,True,True,Shahr-e-Ziba,4700000000.0,156666.67,100.0
1418,3,True,True,False,Andisheh,3400000000.0,113333.33,105.0
1419,2,True,True,True,Punak,2980000000.0,99333.33,75.0
1420,1,True,True,True,Tenant,1380000000.0,46000.0,51.0
1421,2,True,True,True,Shahr-e-Ziba,4100000000.0,136666.67,89.0
1422,3,True,True,True,Saadat Abad,10500000000.0,350000.0,130.0
1423,2,True,True,True,Pasdaran,10000000000.0,333333.33,140.0
1424,2,True,True,True,Punak,5650000000.0,188333.33,100.0
1425,3,True,True,True,Farmanieh,37000000000.0,1233333.33,290.0
1426,4,True,True,True,Farmanieh,34000000000.0,1133333.33,290.0
1427,3,True,True,True,Farmanieh,35000000000.0,1166666.67,200.0
1428,3,True,True,True,Aqdasieh,34800000000.0,1160000.0,200.0
1429,3,True,False,False,Damavand,3850000000.0,128333.33,450.0
1430,1,False,True,False,Andisheh,355000000.0,11833.33,37.0
1431,3,True,True,True,Gheitarieh,8900000000.0,296666.67,140.0
1432,3,True,True,True,Sadeghieh,5400000000.0,180000.0,150.0
1433,2,True,False,False,Damavand,3300000000.0,110000.0,465.0
1434,3,True,True,True,Gheitarieh,9800000000.0,326666.67,160.0
1435,5,True,False,False,Andisheh,13000000000.0,433333.33,403.0
1436,2,True,True,True,Pakdasht,1200000000.0,40000.0,165.0
1437,5,True,True,False,Andisheh,11000000000.0,366666.67,405.0
1438,5,True,True,False,Andisheh,11000000000.0,366666.67,400.0
1439,2,True,True,True,Pardis,550000000.0,18333.33,87.0
1440,2,True,True,True,West Ferdows Boulevard,3100000000.0,103333.33,88.0
1441,3,True,True,True,Heravi,9000000000.0,300000.0,145.0
1442,2,True,True,True,Air force,2924000000.0,97466.67,86.0
1443,3,True,True,False,Pasdaran,1000000000.0,33333.33,350.0
1444,3,True,True,True,Kook,12000000000.0,400000.0,200.0
1445,3,True,True,True,Velenjak,12650000000.0,421666.67,115.0
1446,2,True,True,True,Gheitarieh,7000000000.0,233333.33,90.0
1447,3,True,True,True,Gheitarieh,6420000000.0,214000.0,107.0
1448,2,True,True,True,Pirouzi,2688000000.0,89600.0,84.0
1449,2,True,True,True,Pardis,480000000.0,16000.0,112.0
1450,2,True,True,True,Persian Gulf Martyrs Lake,3690000000.0,123000.0,114.0
1451,3,True,True,True,Pardis,650000000.0,21666.67,120.0
1452,2,True,True,True,Persian Gulf Martyrs Lake,3800000000.0,126666.67,113.0
1453,2,True,True,True,West Pars,3100000000.0,103333.33,84.0
1454,1,False,True,False,Shahran,1580000000.0,52666.67,45.0
1455,1,True,True,False,East Ferdows Boulevard,1920000000.0,64000.0,53.0
1456,2,True,True,True,Pardis,1900000000.0,63333.33,155.0
1457,1,True,True,True,Shahran,2450000000.0,81666.67,56.0
1458,2,True,True,True,East Ferdows Boulevard,2380000000.0,79333.33,67.0
1459,2,True,True,True,East Ferdows Boulevard,2600000000.0,86666.67,79.0
1460,1,True,True,True,Gheitarieh,4225000000.0,140833.33,65.0
1461,2,True,True,True,Rudhen,1550000000.0,51666.67,113.0
1462,1,True,True,False,Aqdasieh,3500000000.0,116666.67,54.0
1463,3,False,False,False,Velenjak,15700000000.0,523333.33,170.0
1464,1,False,True,True,Jeyhoon,1050000000.0,35000.0,42.0
1465,3,False,True,False,Pakdasht,910000000.0,30333.33,160.0
1466,1,True,True,True,Punak,2850000000.0,95000.0,56.0
1467,2,True,True,True,Rudhen,1000000000.0,33333.33,75.0
1468,2,True,True,False,Rudhen,750000000.0,25000.0,80.0
1469,1,False,True,True,Farmanieh,2530000000.0,84333.33,41.0
1470,2,False,True,True,Rudhen,1580000000.0,52666.67,117.0
1471,2,True,True,True,Abazar,5600000000.0,186666.67,88.0
1472,2,True,True,True,Abazar,6700000000.0,223333.33,114.0
1473,2,True,True,True,Shahrake Qods,735000000.0,24500.0,75.0
1474,3,True,True,True,Andisheh,3000000000.0,100000.0,160.0
1475,2,True,True,True,Abazar,5600000000.0,186666.67,87.0
1476,2,True,True,True,Abazar,3400000000.0,113333.33,104.0
1477,2,False,True,False,Shahrake Qods,665000000.0,22166.67,90.0
1478,2,True,True,False,Andisheh,1800000000.0,60000.0,120.0
1479,2,False,True,True,Shahrake Qods,760000000.0,25333.33,88.0
1480,2,True,True,True,Abazar,3000000000.0,100000.0,76.0
1481,2,True,True,True,Southern Janatabad,3600000000.0,120000.0,85.0
1482,2,False,True,False,Northern Janatabad,2600000000.0,86666.67,71.0
1483,3,True,True,True,Heravi,14950000000.0,498333.33,200.0
1484,2,True,False,True,Air force,4200000000.0,140000.0,104.0
1485,3,True,True,True,Aqdasieh,20000000000.0,666666.67,165.0
1486,2,True,True,True,Abazar,3800000000.0,126666.67,82.0
1487,2,True,True,True,Gheitarieh,8300000000.0,276666.67,115.0
1488,5,True,True,True,Gheitarieh,35000000000.0,1166666.67,350.0
1489,2,True,True,True,Abazar,4500000000.0,150000.0,106.0
1490,1,False,True,True,Karoon,880000000.0,29333.33,40.0
1491,2,True,True,True,Gheitarieh,12000000000.0,400000.0,130.0
1492,1,True,True,False,Jeyhoon,750000000.0,25000.0,46.0
1493,2,True,True,True,Dehkade Olampic,4840000000.0,161333.33,121.0
1494,2,True,True,True,Jeyhoon,1500000000.0,50000.0,80.0
1495,3,True,True,True,Ostad Moein,4000000000.0,133333.33,154.0
1496,1,False,True,False,Jeyhoon,1020000000.0,34000.0,60.0
1497,2,True,True,True,West Ferdows Boulevard,2300000000.0,76666.67,68.0
1498,2,True,False,True,Andisheh,1100000000.0,36666.67,89.0
1499,2,True,True,True,Jeyhoon,1600000000.0,53333.33,70.0
1500,1,True,True,True,Qasr-od-Dasht,1300000000.0,43333.33,45.0
1501,2,True,True,True,Amirabad,5080000000.0,169333.33,113.0
1502,2,True,True,True,Dorous,4200000000.0,140000.0,85.0
1503,1,True,False,True,Vahidieh,975000000.0,32500.0,42.0
1504,2,True,True,True,Shahran,4300000000.0,143333.33,108.0
1505,2,True,True,True,Punak,2900000000.0,96666.67,82.0
1506,2,True,False,True,Punak,4250000000.0,141666.67,76.0
1507,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33,68.0
1508,2,True,True,True,Punak,3250000000.0,108333.33,79.0
1509,2,True,True,True,Punak,2700000000.0,90000.0,71.0
1510,2,True,True,True,Punak,3550000000.0,118333.33,73.0
1511,2,True,True,True,Shahrake Qods,1610000000.0,53666.67,89.0
1512,2,True,True,True,Shahr-e-Ziba,2750000000.0,91666.67,85.0
1513,2,True,True,True,East Ferdows Boulevard,3950000000.0,131666.67,96.0
1514,2,True,True,True,Andisheh,1200000000.0,40000.0,95.0
1515,2,True,True,True,Punak,2050000000.0,68333.33,60.0
1516,2,False,False,True,Parand,485000000.0,16166.67,88.0
1517,3,True,True,True,Pasdaran,1450000000.0,48333.33,145.0
1518,2,False,True,False,Malard,250000000.0,8333.33,75.0
1519,3,True,True,True,Gholhak,7850000000.0,261666.67,145.0
1520,3,True,True,True,Ostad Moein,2910000000.0,97000.0,105.0
1521,2,False,True,False,Tehransar,2000000000.0,66666.67,100.0
1522,2,True,True,True,Feiz Garden,2120000000.0,70666.67,67.0
1523,2,True,False,True,Jeyhoon,2250000000.0,75000.0,78.0
1524,2,True,True,True,Gheitarieh,12500000000.0,416666.67,125.0
1525,2,True,True,True,Shahran,3350000000.0,111666.67,91.0
1526,3,True,True,True,Gheitarieh,19000000000.0,633333.33,195.0
1527,2,False,False,True,Pardis,585000000.0,19500.0,87.0
1528,2,True,True,True,Punak,4200000000.0,140000.0,99.0
1529,2,True,True,True,Punak,5100000000.0,170000.0,113.0
1530,2,True,True,True,Punak,4300000000.0,143333.33,100.0
1531,3,True,True,True,Zaferanieh,24000000000.0,800000.0,200.0
1532,2,True,True,True,Pardis,560000000.0,18666.67,106.0
1533,2,True,True,True,Shahran,3750000000.0,125000.0,105.0
1534,3,True,True,True,Zaferanieh,20292000000.0,676400.0,228.0
1535,2,True,True,True,Shahran,3650000000.0,121666.67,75.0
1536,3,True,True,True,Shahran,3050000000.0,101666.67,84.0
1537,2,True,True,True,Shahr-e-Ziba,3150000000.0,105000.0,90.0
1538,2,True,False,True,Ostad Moein,1580000000.0,52666.67,66.0
1539,3,True,True,True,Northern Suhrawardi,7800000000.0,260000.0,130.0
1540,2,True,True,True,Central Janatabad,4700000000.0,156666.67,101.0
1541,2,False,True,False,Shahran,3220000000.0,107333.33,103.0
1542,2,True,True,False,Pirouzi,1450000000.0,48333.33,60.0
1543,2,True,True,True,Persian Gulf Martyrs Lake,360000000.0,12000.0,123.0
1544,2,True,True,True,Punak,2700000000.0,90000.0,70.0
1545,3,True,True,True,Velenjak,21700000000.0,723333.33,177.0
1546,3,True,True,True,Farmanieh,22000000000.0,733333.33,230.0
1547,2,True,True,True,Pardis,540000000.0,18000.0,105.0
1548,2,False,False,True,Pardis,810000000.0,27000.0,87.0
1549,2,True,True,True,Pardis,590000000.0,19666.67,104.0
1550,2,True,True,True,Pardis,555000000.0,18500.0,105.0
1551,3,True,True,True,Elahieh,45500000000.0,1516666.67,310.0
1552,2,True,True,True,Shams Abad,4550000000.0,151666.67,108.0
1553,2,True,True,True,Pardis,540000000.0,18000.0,105.0
1554,2,True,True,False,Central Janatabad,2750000000.0,91666.67,75.0
1555,2,True,True,True,Shams Abad,4130000000.0,137666.67,108.0
1556,2,True,True,True,Pardis,550000000.0,18333.33,105.0
1557,2,True,True,True,West Ferdows Boulevard,5050000000.0,168333.33,116.0
1558,1,True,True,True,Shams Abad,1800000000.0,60000.0,43.0
1559,2,False,True,False,Jeyhoon,920000000.0,30666.67,64.0
1560,1,True,True,False,Salsabil,1048000000.0,34933.33,48.0
1561,3,True,True,True,Andisheh,1100000000.0,36666.67,134.0
1562,3,True,True,True,Andisheh,1100000000.0,36666.67,134.0
1563,2,False,False,False,Pardis,650000000.0,21666.67,100.0
1564,3,True,True,True,Farmanieh,20700000000.0,690000.0,230.0
1565,3,True,True,True,Velenjak,46900000000.0,1563333.33,238.0
1566,1,True,True,False,Salsabil,995000000.0,33166.67,48.0
1567,5,True,True,False,Aqdasieh,14500000000.0,483333.33,270.0
1568,2,False,True,False,Andisheh,1100000000.0,36666.67,105.0
1569,2,True,True,True,Pardis,550000000.0,18333.33,105.0
1570,2,True,True,True,Pardis,780000000.0,26000.0,86.0
1571,3,True,True,True,West Pars,6760000000.0,225333.33,130.0
1572,2,True,True,True,Pardis,960000000.0,32000.0,87.0
1573,2,False,True,False,Shahrake Qods,1200000000.0,40000.0,80.0
1574,2,True,True,True,Yousef Abad,5600000000.0,186666.67,112.0
1575,2,True,True,False,Pardis,1800000000.0,60000.0,120.0
1576,2,True,True,True,Pardis,2100000000.0,70000.0,125.0
1577,2,True,True,True,,3100000000.0,103333.33,100.0
1578,2,True,True,True,Pirouzi,2600000000.0,86666.67,100.0
1579,3,True,True,True,East Ferdows Boulevard,5600000000.0,186666.67,123.0
1580,2,True,True,True,Pirouzi,4000000000.0,133333.33,100.0
1581,2,True,True,True,Northern Janatabad,2980000000.0,99333.33,88.0
1582,2,True,True,True,Pardis,720000000.0,24000.0,87.0
1583,2,True,False,True,Ostad Moein,1580000000.0,52666.67,66.0
1584,2,True,True,True,Pardis,730000000.0,24333.33,85.0
1585,2,False,True,False,Sattarkhan,2600000000.0,86666.67,84.0
1586,2,True,True,True,Yousef Abad,5700000000.0,190000.0,110.0
